gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,ban1,ban2,ban3,ban4,ban5,pick1,pick2,pick3,pick4,pick5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,void_grubs,opp_void_grubs,firstbaron,barons,opp_barons,atakhans,opp_atakhans,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,gpr,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15,goldat20,xpat20,csat20,opp_goldat20,opp_xpat20,opp_csat20,golddiffat20,xpdiffat20,csdiffat20,killsat20,assistsat20,deathsat20,opp_killsat20,opp_assistsat20,opp_deathsat20,goldat25,xpat25,csat25,opp_goldat25,opp_xpat25,opp_csat25,golddiffat25,xpdiffat25,csdiffat25,killsat25,assistsat25,deathsat25,opp_killsat25,opp_assistsat25,opp_deathsat25
1686-1705,partial,https://lpl.qq.com/es/stats.shtml?bmid=1686,LSPL,2017,Spring,0,2017-02-23 11:42:58,3,,3,Blue,mid,cyeol,oe:player:9cfd1934f9883bacceb945d79bddecd,DS Gaming,oe:team:b5c576b8e06c20217de8792be32aa47,LeBlanc,Jayce,Rengar,Maokai,Elise,Lulu,,,,,,2478,1,9,4,7,30,24,,,0.0,0.0,,0.0,,,0.7264,1.3075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29401.0,711.8886,0.273918,523.4867,,11.0,0.2663,9.0,0.2179,5.0,,,16708.0,11696.0,283.1961,0.198945,,,,243.0,226.0,17.0,16.0,1.0,5.8838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686-1705,partial,https://lpl.qq.com/es/stats.shtml?bmid=1686,LSPL,2017,Spring,0,2017-02-23 11:42:58,3,,4,Blue,bot,Police,oe:player:e7dd312beb9106b0178bb1efb4a6c28,DS Gaming,oe:team:b5c576b8e06c20217de8792be32aa47,Varus,Jayce,Rengar,Maokai,Elise,Lulu,,,,,,2478,1,8,6,12,30,24,,,0.0,0.0,,0.0,,,0.7264,1.3075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26222.0,634.9153,0.244301,439.8547,,21.0,0.5085,10.0,0.2421,6.0,,,18492.0,13480.0,326.3923,0.229291,,,,325.0,315.0,10.0,8.0,2.0,7.8692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686-1705,partial,https://lpl.qq.com/es/stats.shtml?bmid=1686,LSPL,2017,Spring,0,2017-02-23 11:42:58,3,,5,Blue,sup,Xintai,oe:player:3f8edf0478b9bcbdaad6290e156d6fd,DS Gaming,oe:team:b5c576b8e06c20217de8792be32aa47,Malzahar,Jayce,Rengar,Maokai,Elise,Lulu,,,,,,2478,1,5,6,12,30,24,,,0.0,0.0,,1.0,,,0.7264,1.3075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13677.0,331.1622,0.127423,454.6973,,66.0,1.5981,19.0,0.46,15.0,,,13553.0,8541.0,206.8039,0.145279,,,,53.0,53.0,0.0,0.0,0.0,1.2833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686-1705,partial,https://lpl.qq.com/es/stats.shtml?bmid=1686,LSPL,2017,Spring,0,2017-02-23 11:42:58,3,,6,Red,top,Riris,oe:player:cb414854bae1fa3b446126d88796996,Royal Club,oe:team:5e97f293e9986969e0abb397228dd6f,Nautilus,Ivern,Camille,Fiora,Shen,Renekton,,,,,,2478,0,4,5,9,24,31,,,0.0,0.0,,0.0,,,0.5811,1.3075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24857.0,601.8644,0.223129,661.2107,,23.0,0.5569,3.0,0.0726,3.0,,,15759.0,10747.0,260.2179,0.224861,,,,353.0,348.0,5.0,3.0,2.0,8.5472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686-1705,partial,https://lpl.qq.com/es/stats.shtml?bmid=1686,LSPL,2017,Spring,0,2017-02-23 11:42:58,3,,7,Red,jng,unicorn,oe:player:393eb74047bb90c8d80dea54218430e,Royal Club,oe:team:5e97f293e9986969e0abb397228dd6f,Lee Sin,Ivern,Camille,Fiora,Shen,Renekton,,,,,,2478,0,3,7,9,24,31,,,0.0,0.0,,0.0,,,0.5811,1.3075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12332.0,298.5956,0.110698,995.0121,,40.0,0.9685,11.0,0.2663,9.0,,,13626.0,8614.0,208.5714,0.180231,,,,194.0,32.0,162.0,103.0,59.0,4.6973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686-1705,partial,https://lpl.qq.com/es/stats.shtml?bmid=1686,LSPL,2017,Spring,0,2017-02-23 11:42:58,3,,8,Red,mid,sask,oe:player:25b04f17b5013a5372b76a12c9be1d7,Royal Club,oe:team:5e97f293e9986969e0abb397228dd6f,Talon,Ivern,Camille,Fiora,Shen,Renekton,,,,,,2478,0,11,3,3,24,31,,,0.0,0.0,,0.0,,,0.5811,1.3075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25666.0,621.4528,0.230391,571.5254,,12.0,0.2906,4.0,0.0969,6.0,,,15468.0,10456.0,253.1719,0.218773,,,,281.0,279.0,2.0,1.0,1.0,6.8039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686-1705,partial,https://lpl.qq.com/es/stats.shtml?bmid=1686,LSPL,2017,Spring,0,2017-02-23 11:42:58,3,,9,Red,bot,Wuxx,oe:player:12faacb5882237487203553e3acdd3b,Royal Club,oe:team:5e97f293e9986969e0abb397228dd6f,Sivir,Ivern,Camille,Fiora,Shen,Renekton,,,,,,2478,0,3,9,12,24,31,,,0.0,0.0,,0.0,,,0.5811,1.3075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26822.0,649.4431,0.240768,535.1816,,11.0,0.2663,8.0,0.1937,3.0,,,15891.0,10879.0,263.414,0.227623,,,,368.0,330.0,38.0,22.0,16.0,8.9104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686-1705,partial,https://lpl.qq.com/es/stats.shtml?bmid=1686,LSPL,2017,Spring,0,2017-02-23 11:42:58,3,,10,Red,sup,Ley,oe:player:cfea3eab87c55ec70cd864aa8a1574c,Royal Club,oe:team:5e97f293e9986969e0abb397228dd6f,Zyra,Ivern,Camille,Fiora,Shen,Renekton,,,,,,2478,0,3,7,13,24,31,,,0.0,0.0,,0.0,,,0.5811,1.3075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21725.0,526.0291,0.195014,540.3632,,59.0,1.4286,36.0,0.8717,15.0,,,12110.0,7098.0,171.8644,0.148511,,,,66.0,66.0,0.0,0.0,0.0,1.5981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686-1705,partial,https://lpl.qq.com/es/stats.shtml?bmid=1686,LSPL,2017,Spring,0,2017-02-23 11:42:58,3,,100,Blue,team,,,DS Gaming,oe:team:b5c576b8e06c20217de8792be32aa47,,Jayce,Rengar,Maokai,Elise,Lulu,,,,,,2478,1,30,24,59,30,24,,,,,1.0,,,,0.7264,1.3075,,4.0,0.0,,,,,,,,,4.0,,,,,,,,,2.0,0.0,,,1.0,10.0,2.0,,,,,,,107335.0,2598.9104,,3886.9734,,150.0,3.632,54.0,1.3075,35.0,,,83850.0,58789.0,1423.4625,,,,,1231.0,1036.0,195.0,119.0,76.0,29.8063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686-1705,partial,https://lpl.qq.com/es/stats.shtml?bmid=1686,LSPL,2017,Spring,0,2017-02-23 11:42:58,3,,200,Red,team,,,Royal Club,oe:team:5e97f293e9986969e0abb397228dd6f,,Ivern,Camille,Fiora,Shen,Renekton,,,,,,2478,0,24,31,46,24,31,,,,,0.0,,,,0.5811,1.3075,,0.0,4.0,,,,,,,,,0.0,,,,,,,,,0.0,2.0,,,0.0,2.0,10.0,,,,,,,111402.0,2697.385,,3303.293,,145.0,3.5109,62.0,1.5012,36.0,,,72854.0,47793.0,1157.2155,,,,,1262.0,1055.0,207.0,129.0,78.0,30.5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1685-1706,partial,https://lpl.qq.com/es/stats.shtml?bmid=1685,LSPL,2017,Spring,0,2017-02-23 13:02:47,1,,1,Blue,top,Moyu,oe:player:5093612655b7f2f5d322d43bd821bdf,Gama E-Sport Dream (伽马电子竞技),oe:team:603bfbbe0865f904c221dfa62faa8d2,Shen,,,,,,,,,,,1905,0,3,3,2,6,15,,,0.0,0.0,,0.0,,,0.189,0.6614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11979.0,377.2913,0.26143,698.9606,,12.0,0.378,3.0,0.0945,4.0,,,10624.0,6701.0,211.0551,0.242847,,,,261.0,241.0,20.0,4.0,16.0,8.2205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1685-1706,partial,https://lpl.qq.com/es/stats.shtml?bmid=1685,LSPL,2017,Spring,0,2017-02-23 13:02:47,1,,2,Blue,jng,H4cker,oe:player:5d11b64cb0cf93ea4a5e5c6977aff59,Gama E-Sport Dream (伽马电子竞技),oe:team:603bfbbe0865f904c221dfa62faa8d2,Rengar,,,,,,,,,,,1905,0,0,6,1,6,15,,,0.0,0.0,,0.0,,,0.189,0.6614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3936.0,123.9685,0.0858995,716.6299,,13.0,0.4094,6.0,0.189,8.0,,,8643.0,4720.0,148.6614,0.171049,,,,141.0,53.0,88.0,60.0,28.0,4.4409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1685-1706,partial,https://lpl.qq.com/es/stats.shtml?bmid=1685,LSPL,2017,Spring,0,2017-02-23 13:02:47,1,,3,Blue,mid,Chunibyo,oe:player:356728aeffdbd7f7b7b2fc715586a2e,Gama E-Sport Dream (伽马电子竞技),oe:team:603bfbbe0865f904c221dfa62faa8d2,Orianna,,,,,,,,,,,1905,0,3,2,2,6,15,,,0.0,0.0,,0.0,,,0.189,0.6614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16511.0,520.0315,0.360337,292.7559,,11.0,0.3465,2.0,0.063,5.0,,,12111.0,8188.0,257.8898,0.29674,,,,317.0,287.0,30.0,30.0,0.0,9.9843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1685-1706,partial,https://lpl.qq.com/es/stats.shtml?bmid=1685,LSPL,2017,Spring,0,2017-02-23 13:02:47,1,,4,Blue,bot,Zhanzhao,oe:player:e7524d5eb84b3bbd8d2765fe3c93be1,Gama E-Sport Dream (伽马电子竞技),oe:team:603bfbbe0865f904c221dfa62faa8d2,Jhin,,,,,,,,,,,1905,0,0,3,5,6,15,,,0.0,0.0,,0.0,,,0.189,0.6614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11655.0,367.0866,0.254359,343.1181,,14.0,0.4409,7.0,0.2205,5.0,,,9372.0,5449.0,171.622,0.19747,,,,223.0,223.0,0.0,0.0,0.0,7.0236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1685-1706,partial,https://lpl.qq.com/es/stats.shtml?bmid=1685,LSPL,2017,Spring,0,2017-02-23 13:02:47,1,,5,Blue,sup,KING,oe:player:a97ff549ab09e198844f080ad44af27,Gama E-Sport Dream (伽马电子竞技),oe:team:603bfbbe0865f904c221dfa62faa8d2,Janna,,,,,,,,,,,1905,0,0,1,4,6,15,,,0.0,0.0,,0.0,,,0.189,0.6614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1740.0,54.8031,0.0379739,259.3071,,41.0,1.2913,8.0,0.252,17.0,,,6459.0,2536.0,79.874,0.0918942,,,,21.0,21.0,0.0,0.0,0.0,0.6614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1685-1706,partial,https://lpl.qq.com/es/stats.shtml?bmid=1685,LSPL,2017,Spring,0,2017-02-23 13:02:47,1,,6,Red,top,Lies,oe:player:77c658a4a2e9f4096755a823847c19e,DAN Gaming,oe:team:c52f1f25b322f34e191a3d0edb5d88d,Maokai,,,,,,,,,,,1905,1,1,1,7,15,6,,,0.0,0.0,,0.0,,,0.4724,0.6614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11248.0,354.2677,0.195329,731.4016,,18.0,0.5669,5.0,0.1575,3.0,,,12204.0,8281.0,260.8189,0.176333,,,,250.0,228.0,22.0,14.0,8.0,7.874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1685-1706,partial,https://lpl.qq.com/es/stats.shtml?bmid=1685,LSPL,2017,Spring,0,2017-02-23 13:02:47,1,,7,Red,jng,Karin,oe:player:5b591ed6a915f05e3629a1b5156ad8e,DAN Gaming,oe:team:c52f1f25b322f34e191a3d0edb5d88d,Graves,,,,,,,,,,,1905,1,7,1,6,15,6,,,0.0,0.0,,0.0,,,0.4724,0.6614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12650.0,398.4252,0.219675,619.6535,,29.0,0.9134,21.0,0.6614,5.0,,,15367.0,11444.0,360.4409,0.243689,,,,219.0,94.0,125.0,70.0,55.0,6.8976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1685-1706,partial,https://lpl.qq.com/es/stats.shtml?bmid=1685,LSPL,2017,Spring,0,2017-02-23 13:02:47,1,,8,Red,mid,Ggoong,oe:player:d55620130ce20b8cb9a504b6b16f7a1,DAN Gaming,oe:team:c52f1f25b322f34e191a3d0edb5d88d,Twisted Fate,,,,,,,,,,,1905,1,2,1,10,15,6,,,0.0,0.0,,0.0,,,0.4724,0.6614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10791.0,339.874,0.187393,331.874,,19.0,0.5984,7.0,0.2205,6.0,,,15740.0,11817.0,372.189,0.251632,,,,305.0,283.0,22.0,12.0,10.0,9.6063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1685-1706,partial,https://lpl.qq.com/es/stats.shtml?bmid=1685,LSPL,2017,Spring,0,2017-02-23 13:02:47,1,,9,Red,bot,QiuQiu,oe:player:00e1677908b0a579a5870fbad836dcc,DAN Gaming,oe:team:c52f1f25b322f34e191a3d0edb5d88d,Varus,,,,,,,,,,,1905,1,5,2,7,15,6,,,0.0,0.0,,1.0,,,0.4724,0.6614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19264.0,606.7402,0.334532,322.3622,,13.0,0.4094,3.0,0.0945,1.0,,,13828.0,9905.0,311.9685,0.210916,,,,271.0,242.0,29.0,12.0,17.0,8.5354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1685-1706,partial,https://lpl.qq.com/es/stats.shtml?bmid=1685,LSPL,2017,Spring,0,2017-02-23 13:02:47,1,,10,Red,sup,Cat,oe:player:7c67be1b944646ffc400b17e7f82a1e,DAN Gaming,oe:team:c52f1f25b322f34e191a3d0edb5d88d,Karma,,,,,,,,,,,1905,1,0,1,10,15,6,,,0.0,0.0,,0.0,,,0.4724,0.6614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3632.0,114.3937,0.063072,264.6299,,36.0,1.1339,16.0,0.5039,9.0,,,9438.0,5515.0,173.7008,0.117431,,,,27.0,26.0,1.0,0.0,1.0,0.8504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1685-1706,partial,https://lpl.qq.com/es/stats.shtml?bmid=1685,LSPL,2017,Spring,0,2017-02-23 13:02:47,1,,100,Blue,team,,,Gama E-Sport Dream (伽马电子竞技),oe:team:603bfbbe0865f904c221dfa62faa8d2,,,,,,,,,,,,1905,0,6,15,14,6,15,,,,,0.0,,,,0.189,0.6614,,0.0,4.0,,,,,,,,,0.0,,,,,,,,,0.0,2.0,,,0.0,0.0,10.0,,,,,,,45821.0,1443.1811,,2310.7717,,91.0,2.8661,26.0,0.8189,39.0,,,47209.0,27592.0,869.0394,,,,,963.0,825.0,138.0,94.0,44.0,30.3307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1685-1706,partial,https://lpl.qq.com/es/stats.shtml?bmid=1685,LSPL,2017,Spring,0,2017-02-23 13:02:47,1,,200,Red,team,,,DAN Gaming,oe:team:c52f1f25b322f34e191a3d0edb5d88d,,,,,,,,,,,,1905,1,15,6,40,15,6,,,,,1.0,,,,0.4724,0.6614,,4.0,0.0,,,,,,,,,4.0,,,,,,,,,2.0,0.0,,,1.0,10.0,0.0,,,,,,,57585.0,1813.7008,,2269.9213,,115.0,3.622,52.0,1.6378,24.0,,,66577.0,46960.0,1479.0551,,,,,1072.0,873.0,199.0,108.0,91.0,33.7638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1685-1707,partial,https://lpl.qq.com/es/stats.shtml?bmid=1685,LSPL,2017,Spring,0,2017-02-23 13:51:37,2,,1,Blue,top,Lies,oe:player:77c658a4a2e9f4096755a823847c19e,DAN Gaming,oe:team:c52f1f25b322f34e191a3d0edb5d88d,Maokai,Malzahar,LeBlanc,Jayce,Shen,Camille,,,,,,2272,1,1,4,7,17,13,,,0.0,0.0,,0.0,,,0.4489,0.7923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11715.0,309.375,0.124077,715.8803,,20.0,0.5282,8.0,0.2113,3.0,,,13734.0,9113.0,240.6602,0.189795,,,,308.0,277.0,31.0,12.0,19.0,8.1338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1685-1707,partial,https://lpl.qq.com/es/stats.shtml?bmid=1685,LSPL,2017,Spring,0,2017-02-23 13:51:37,2,,2,Blue,jng,Karin,oe:player:5b591ed6a915f05e3629a1b5156ad8e,DAN Gaming,oe:team:c52f1f25b322f34e191a3d0edb5d88d,Graves,Malzahar,LeBlanc,Jayce,Shen,Camille,,,,,,2272,1,1,4,10,17,13,,,0.0,0.0,,0.0,,,0.4489,0.7923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17381.0,459.0053,0.184088,641.963,,34.0,0.8979,15.0,0.3961,9.0,,,13429.0,8808.0,232.6056,0.183443,,,,187.0,49.0,138.0,91.0,47.0,4.9384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1685-1707,partial,https://lpl.qq.com/es/stats.shtml?bmid=1685,LSPL,2017,Spring,0,2017-02-23 13:51:37,2,,3,Blue,mid,Ggoong,oe:player:d55620130ce20b8cb9a504b6b16f7a1,DAN Gaming,oe:team:c52f1f25b322f34e191a3d0edb5d88d,Taliyah,Malzahar,LeBlanc,Jayce,Shen,Camille,,,,,,2272,1,6,0,9,17,13,,,0.0,0.0,,0.0,,,0.4489,0.7923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28748.0,759.1901,0.304479,444.1109,,22.0,0.581,7.0,0.1849,4.0,,,16287.0,11666.0,308.081,0.242965,,,,312.0,298.0,14.0,9.0,5.0,8.2394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1685-1707,partial,https://lpl.qq.com/es/stats.shtml?bmid=1685,LSPL,2017,Spring,0,2017-02-23 13:51:37,2,,4,Blue,bot,QiuQiu,oe:player:00e1677908b0a579a5870fbad836dcc,DAN Gaming,oe:team:c52f1f25b322f34e191a3d0edb5d88d,Jhin,Malzahar,LeBlanc,Jayce,Shen,Camille,,,,,,2272,1,7,2,9,17,13,,,0.0,0.0,,0.0,,,0.4489,0.7923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21012.0,554.8944,0.222545,304.4102,,21.0,0.5546,6.0,0.1585,6.0,,,15532.0,10911.0,288.1426,0.227241,,,,284.0,282.0,2.0,2.0,0.0,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1685-1707,partial,https://lpl.qq.com/es/stats.shtml?bmid=1685,LSPL,2017,Spring,0,2017-02-23 13:51:37,2,,5,Blue,sup,Cat,oe:player:7c67be1b944646ffc400b17e7f82a1e,DAN Gaming,oe:team:c52f1f25b322f34e191a3d0edb5d88d,Miss Fortune,Malzahar,LeBlanc,Jayce,Shen,Camille,,,,,,2272,1,2,3,12,17,13,,,0.0,0.0,,0.0,,,0.4489,0.7923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15561.0,410.9419,0.164811,420.4225,,57.0,1.5053,35.0,0.9243,16.0,,,12138.0,7517.0,198.5123,0.156556,,,,57.0,55.0,2.0,2.0,0.0,1.5053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1685-1707,partial,https://lpl.qq.com/es/stats.shtml?bmid=1685,LSPL,2017,Spring,0,2017-02-23 13:51:37,2,,6,Red,top,Moyu,oe:player:5093612655b7f2f5d322d43bd821bdf,Gama E-Sport Dream (伽马电子竞技),oe:team:603bfbbe0865f904c221dfa62faa8d2,Fiora,Rengar,Varus,Kha'Zix,Aurelion Sol,Orianna,,,,,,2272,0,5,2,5,13,18,,,0.0,0.0,,1.0,,,0.3433,0.7923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15917.0,420.3433,0.231915,987.1743,,19.0,0.5018,7.0,0.1849,5.0,,,15721.0,11100.0,293.1338,0.249976,,,,332.0,325.0,7.0,2.0,5.0,8.7676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1685-1707,partial,https://lpl.qq.com/es/stats.shtml?bmid=1685,LSPL,2017,Spring,0,2017-02-23 13:51:37,2,,7,Red,jng,H4cker,oe:player:5d11b64cb0cf93ea4a5e5c6977aff59,Gama E-Sport Dream (伽马电子竞技),oe:team:603bfbbe0865f904c221dfa62faa8d2,Lee Sin,Rengar,Varus,Kha'Zix,Aurelion Sol,Orianna,,,,,,2272,0,0,5,8,13,18,,,0.0,0.0,,0.0,,,0.3433,0.7923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6473.0,170.9419,0.0943132,911.9102,,53.0,1.3996,18.0,0.4754,17.0,,,12066.0,7445.0,196.6109,0.167666,,,,171.0,39.0,132.0,84.0,48.0,4.5158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1685-1707,partial,https://lpl.qq.com/es/stats.shtml?bmid=1685,LSPL,2017,Spring,0,2017-02-23 13:51:37,2,,8,Red,mid,Chunibyo,oe:player:356728aeffdbd7f7b7b2fc715586a2e,Gama E-Sport Dream (伽马电子竞技),oe:team:603bfbbe0865f904c221dfa62faa8d2,Ryze,Rengar,Varus,Kha'Zix,Aurelion Sol,Orianna,,,,,,2272,0,4,4,3,13,18,,,0.0,0.0,,0.0,,,0.3433,0.7923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16354.0,431.8838,0.238282,576.1532,,18.0,0.4754,4.0,0.1056,5.0,,,15891.0,11270.0,297.6232,0.253805,,,,379.0,321.0,58.0,28.0,30.0,10.0088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1685-1707,partial,https://lpl.qq.com/es/stats.shtml?bmid=1685,LSPL,2017,Spring,0,2017-02-23 13:51:37,2,,9,Red,bot,Zhanzhao,oe:player:e7524d5eb84b3bbd8d2765fe3c93be1,Gama E-Sport Dream (伽马电子竞技),oe:team:603bfbbe0865f904c221dfa62faa8d2,Ashe,Rengar,Varus,Kha'Zix,Aurelion Sol,Orianna,,,,,,2272,0,4,4,6,13,18,,,0.0,0.0,,0.0,,,0.3433,0.7923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18024.0,475.9859,0.262614,454.8327,,17.0,0.4489,9.0,0.2377,5.0,,,14254.0,9633.0,254.3926,0.21694,,,,285.0,263.0,22.0,13.0,9.0,7.5264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1685-1707,partial,https://lpl.qq.com/es/stats.shtml?bmid=1685,LSPL,2017,Spring,0,2017-02-23 13:51:37,2,,10,Red,sup,KING,oe:player:a97ff549ab09e198844f080ad44af27,Gama E-Sport Dream (伽马电子竞技),oe:team:603bfbbe0865f904c221dfa62faa8d2,Karma,Rengar,Varus,Kha'Zix,Aurelion Sol,Orianna,,,,,,2272,0,0,3,8,13,18,,,0.0,0.0,,0.0,,,0.3433,0.7923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11865.0,313.3363,0.172876,409.4102,,66.0,1.743,11.0,0.2905,26.0,,,9577.0,4956.0,130.8803,0.111614,,,,28.0,28.0,0.0,0.0,0.0,0.7394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
